session_id,user_id,session_start,session_duration_secs,platform,day_of_week,hour_of_day,is_weekend
27695,7552,2026-06-29 18:57:00,47,Android,Monday,18,False
27696,906,2026-04-15 11:20:00,1111,Android,Wednesday,11,False
27697,9939,2026-08-20 23:49:00,263,Web,Thursday,23,False
27698,6440,2026-08-16 16:36:00,30,Android,Sunday,16,True
27699,6443,2026-07-26 23:54:00,169,Android,Sunday,23,True
27700,3544,2026-03-15 11:06:00,37,iOS,Sunday,11,True
27701,517,2026-06-01 12:12:00,271,Android,Monday,12,False
27702,2807,2026-08-23 15:36:00,179,Android,Sunday,15,True
27703,6013,2026-06-26 10:59:00,285,iOS,Friday,10,False
27704,1160,2026-08-09 12:31:00,258,Web,Sunday,12,True
27705,1537,2026-07-11 13:09:00,75,Android,Saturday,13,True
27706,3731,2026-06-06 18:36:00,34,Android,Saturday,18,True
27707,4815,2026-06-17 20:38:00,623,Web,Wednesday,20,False
27708,3575,2026-05-09 21:44:00,346,iOS,Saturday,21,True
27709,9021,2026-04-11 12:48:00,30,iOS,Saturday,12,True
27710,1994,2026-06-02 20:04:00,65,Web,Tuesday,20,False
27711,6612,2026-08-03 08:40:00,197,Android,Monday,8,False
27712,7520,2026-05-04 19:08:00,228,Android,Monday,19,False
27713,5469,2026-05-09 19:00:00,40,Android,Saturday,19,True
27714,4262,2026-04-15 19:16:00,218,iOS,Wednesday,19,False
27715,4417,2026-04-23 20:20:00,1034,iOS,Thursday,20,False
27716,9667,2026-03-19 20:45:00,1003,Android,Thursday,20,False
27717,8493,2026-04-04 20:20:00,277,Android,Saturday,20,True
27718,1849,2026-06-09 21:54:00,120,iOS,Tuesday,21,False
27719,7018,2026-03-04 10:44:00,30,Android,Wednesday,10,False
27720,9670,2026-04-18 07:57:00,33,Android,Saturday,7,True
27721,6283,2026-08-06 10:53:00,273,Android,Thursday,10,False
27722,2558,2026-05-01 20:20:00,36,Android,Friday,20,False
27723,6196,2026-05-11 21:42:00,755,Android,Monday,21,False
27724,2911,2026-06-11 12:42:00,235,Android,Thursday,12,False
27725,9351,2026-05-28 18:34:00,340,Android,Thursday,18,False
27726,6143,2026-03-13 20:17:00,230,Android,Friday,20,False
27727,2658,2026-03-01 16:23:00,41,Web,Sunday,16,True
27728,3990,2026-04-14 21:51:00,1096,Web,Tuesday,21,False
27729,1259,2026-06-14 20:13:00,539,Web,Sunday,20,True
27730,4217,2026-04-05 08:32:00,169,Android,Sunday,8,True
27731,1754,2026-07-10 07:58:00,254,iOS,Friday,7,False
27732,8848,2026-04-10 13:23:00,30,iOS,Friday,13,False
27733,5999,2026-03-07 11:57:00,78,iOS,Saturday,11,True
27734,8413,2026-05-14 11:41:00,337,iOS,Thursday,11,False
27735,6841,2026-08-23 10:24:00,1171,iOS,Sunday,10,True
27736,7494,2026-06-30 22:28:00,111,Android,Tuesday,22,False
27737,8335,2026-06-15 12:09:00,609,iOS,Monday,12,False
27738,3397,2026-08-07 19:06:00,814,Android,Friday,19,False
27739,4910,2026-04-15 13:51:00,308,Android,Wednesday,13,False
27740,838,2026-04-27 16:07:00,30,iOS,Monday,16,False
27741,768,2026-05-22 12:23:00,68,Android,Friday,12,False
27742,4194,2026-08-29 05:01:00,33,iOS,Saturday,5,True
27743,5321,2026-04-29 17:15:00,363,Android,Wednesday,17,False
27744,292,2026-06-28 12:38:00,41,iOS,Sunday,12,True
27745,9310,2026-06-28 17:24:00,30,Web,Sunday,17,True
27746,9060,2026-03-30 19:01:00,321,Android,Monday,19,False
27747,5208,2026-07-01 14:02:00,884,iOS,Wednesday,14,False
27748,3984,2026-07-07 19:44:00,281,Android,Tuesday,19,False
27749,1547,2026-07-29 20:03:00,489,iOS,Wednesday,20,False
27750,7834,2026-08-11 08:24:00,394,Android,Tuesday,8,False
27751,2663,2026-07-26 13:15:00,523,iOS,Sunday,13,True
27752,2528,2026-08-06 17:20:00,219,Web,Thursday,17,False
27753,1181,2026-04-18 21:41:00,208,iOS,Saturday,21,True
27754,1600,2026-08-03 09:58:00,163,Android,Monday,9,False
27755,1223,2026-03-23 21:47:00,430,iOS,Monday,21,False
27756,5703,2026-08-23 15:06:00,99,Android,Sunday,15,True
27757,5053,2026-08-17 08:26:00,971,Web,Monday,8,False
27758,2570,2026-06-21 20:42:00,158,iOS,Sunday,20,True
27759,5242,2026-05-30 04:42:00,92,Web,Saturday,4,True
27760,8768,2026-06-30 11:58:00,428,Web,Tuesday,11,False
27761,9328,2026-06-28 17:02:00,598,iOS,Sunday,17,True
27762,8457,2026-03-24 18:09:00,192,Android,Tuesday,18,False
27763,2606,2026-06-03 19:37:00,37,iOS,Wednesday,19,False
27764,539,2026-04-21 09:32:00,934,Android,Tuesday,9,False
27765,3364,2026-06-03 02:15:00,357,Web,Wednesday,2,False
27766,2221,2026-08-09 00:22:00,617,Android,Sunday,0,True
27767,8807,2026-07-11 09:10:00,88,iOS,Saturday,9,True
27768,7112,2026-07-30 09:09:00,178,iOS,Thursday,9,False
27769,2129,2026-03-31 13:08:00,321,Android,Tuesday,13,False
27770,9180,2026-06-24 10:09:00,195,Android,Wednesday,10,False
27771,2894,2026-05-30 11:00:00,280,iOS,Saturday,11,True
27772,3947,2026-04-07 18:39:00,31,Android,Tuesday,18,False
27773,7559,2026-08-02 19:01:00,75,Android,Sunday,19,True
27774,226,2026-08-25 23:07:00,1050,Android,Tuesday,23,False
27775,2128,2026-06-08 10:44:00,122,Android,Monday,10,False
27776,5637,2026-06-27 11:59:00,265,Android,Saturday,11,True
27777,2168,2026-08-04 20:30:00,81,iOS,Tuesday,20,False
27778,1475,2026-03-31 07:20:00,211,Android,Tuesday,7,False
27779,7566,2026-06-05 20:09:00,161,Android,Friday,20,False
27780,8809,2026-08-09 18:28:00,390,Android,Sunday,18,True
27781,1583,2026-03-09 18:03:00,152,Android,Monday,18,False
27782,3471,2026-08-11 07:36:00,109,iOS,Tuesday,7,False
27783,5234,2026-03-27 16:08:00,31,iOS,Friday,16,False
27784,8187,2026-08-11 12:38:00,414,Android,Tuesday,12,False
27785,4810,2026-03-03 13:44:00,408,Android,Tuesday,13,False
27786,7674,2026-07-25 06:22:00,144,Android,Saturday,6,True
27787,7927,2026-07-29 23:25:00,200,iOS,Wednesday,23,False
27788,7190,2026-04-29 18:30:00,44,Android,Wednesday,18,False
27789,2232,2026-06-24 12:58:00,398,Android,Wednesday,12,False
27790,2445,2026-07-27 19:42:00,252,iOS,Monday,19,False
27791,3921,2026-06-08 19:36:00,30,iOS,Monday,19,False
27792,1056,2026-05-10 14:39:00,78,Android,Sunday,14,True
27793,6103,2026-08-02 19:48:00,62,iOS,Sunday,19,True
27794,9560,2026-07-04 19:03:00,95,Android,Saturday,19,True
27795,6573,2026-07-13 20:41:00,1200,Android,Monday,20,False
27796,8789,2026-03-27 20:03:00,762,Android,Friday,20,False
27797,8064,2026-04-02 21:00:00,1200,Android,Thursday,21,False
27798,3505,2026-07-24 12:30:00,367,iOS,Friday,12,False
27799,5911,2026-05-03 00:40:00,83,Android,Sunday,0,True
27800,6473,2026-05-24 11:40:00,606,Android,Sunday,11,True
27801,7992,2026-07-22 19:36:00,97,Android,Wednesday,19,False
27802,7270,2026-07-05 11:11:00,265,Android,Sunday,11,True
27803,4091,2026-07-28 21:43:00,30,iOS,Tuesday,21,False
27804,6905,2026-05-08 20:01:00,30,Android,Friday,20,False
27805,6854,2026-04-20 06:25:00,317,Android,Monday,6,False
27806,4043,2026-07-02 20:59:00,1033,Android,Thursday,20,False
27807,1250,2026-07-12 16:57:00,743,iOS,Sunday,16,True
27808,2398,2026-03-14 11:59:00,752,iOS,Saturday,11,True
27809,7896,2026-05-11 05:58:00,498,Web,Monday,5,False
27810,3169,2026-03-19 12:47:00,30,Android,Thursday,12,False
27811,6404,2026-07-30 08:48:00,391,Web,Thursday,8,False
27812,7818,2026-06-11 10:32:00,509,Android,Thursday,10,False
27813,7952,2026-03-28 19:56:00,770,Android,Saturday,19,True
27814,2486,2026-04-29 20:03:00,419,Web,Wednesday,20,False
27815,8932,2026-07-06 19:56:00,72,iOS,Monday,19,False
27816,2088,2026-06-22 10:53:00,440,iOS,Monday,10,False
27817,6325,2026-05-15 15:23:00,93,Android,Friday,15,False
27818,2626,2026-05-16 09:21:00,191,Android,Saturday,9,True
27819,92,2026-03-24 22:10:00,834,Android,Tuesday,22,False
27820,5451,2026-03-14 11:04:00,31,Android,Saturday,11,True
27821,894,2026-04-25 08:45:00,404,iOS,Saturday,8,True
27822,3490,2026-04-08 19:05:00,174,Android,Wednesday,19,False
27823,3873,2026-05-13 15:23:00,506,iOS,Wednesday,15,False
27824,8776,2026-03-20 12:38:00,65,iOS,Friday,12,False
27825,9685,2026-04-20 18:26:00,311,iOS,Monday,18,False
27826,7781,2026-04-05 14:46:00,1200,iOS,Sunday,14,True
27827,4212,2026-05-24 12:43:00,1133,iOS,Sunday,12,True
27828,968,2026-07-23 19:32:00,257,iOS,Thursday,19,False
27829,1022,2026-07-03 20:07:00,97,iOS,Friday,20,False
27830,3834,2026-07-15 11:29:00,43,Android,Wednesday,11,False
27831,9477,2026-06-12 22:26:00,59,iOS,Friday,22,False
27832,9885,2026-08-29 09:46:00,591,Web,Saturday,9,True
27833,1825,2026-06-24 23:28:00,710,iOS,Wednesday,23,False
27834,6277,2026-08-06 11:41:00,30,Android,Thursday,11,False
27835,51,2026-04-10 21:02:00,93,Web,Friday,21,False
27836,2936,2026-06-25 16:57:00,744,iOS,Thursday,16,False
27837,3759,2026-06-13 05:36:00,588,Web,Saturday,5,True
27838,2178,2026-04-07 12:26:00,30,iOS,Tuesday,12,False
27839,8747,2026-08-14 20:20:00,426,Web,Friday,20,False
27840,50,2026-07-26 14:58:00,30,iOS,Sunday,14,True
27841,7811,2026-04-10 18:17:00,34,Android,Friday,18,False
27842,3736,2026-06-27 07:04:00,230,iOS,Saturday,7,True
27843,3461,2026-07-31 20:24:00,83,iOS,Friday,20,False
27844,1268,2026-07-03 20:50:00,780,iOS,Friday,20,False
27845,257,2026-08-23 12:17:00,79,iOS,Sunday,12,True
27846,2174,2026-06-27 08:35:00,133,Android,Saturday,8,True
27847,7053,2026-05-01 21:11:00,173,iOS,Friday,21,False
27848,6453,2026-05-09 19:17:00,139,iOS,Saturday,19,True
27849,9934,2026-08-30 20:11:00,217,Android,Sunday,20,True
27850,5057,2026-04-30 14:28:00,138,Android,Thursday,14,False
27851,1884,2026-07-09 14:07:00,262,Web,Thursday,14,False
27852,1786,2026-08-04 19:08:00,194,Web,Tuesday,19,False
27853,2763,2026-07-21 11:16:00,67,Android,Tuesday,11,False
27854,2565,2026-08-19 21:43:00,128,Android,Wednesday,21,False
27855,4633,2026-08-20 20:42:00,179,Android,Thursday,20,False
27856,2525,2026-05-17 12:51:00,250,Android,Sunday,12,True
27857,3218,2026-04-18 03:19:00,1200,Android,Saturday,3,True
27858,9373,2026-08-14 18:31:00,30,iOS,Friday,18,False
27859,8675,2026-03-29 20:21:00,30,iOS,Sunday,20,True
27860,5372,2026-07-13 20:14:00,295,iOS,Monday,20,False
27861,2914,2026-05-25 16:09:00,75,Web,Monday,16,False
27862,6527,2026-05-23 20:41:00,651,Android,Saturday,20,True
27863,8292,2026-07-27 09:53:00,614,iOS,Monday,9,False
27864,9353,2026-04-08 15:51:00,465,Android,Wednesday,15,False
27865,5982,2026-04-20 12:17:00,306,iOS,Monday,12,False
27866,7507,2026-07-26 20:28:00,671,Android,Sunday,20,True
27867,3011,2026-04-06 19:05:00,650,iOS,Monday,19,False
27868,2915,2026-06-16 09:39:00,268,iOS,Tuesday,9,False
27869,3658,2026-06-18 12:19:00,109,Android,Thursday,12,False
27870,4463,2026-04-29 09:31:00,806,Android,Wednesday,9,False
27871,8328,2026-05-12 23:24:00,413,Android,Tuesday,23,False
27872,7063,2026-07-28 12:12:00,79,iOS,Tuesday,12,False
27873,1612,2026-06-07 19:31:00,136,Android,Sunday,19,True
27874,2432,2026-05-12 06:33:00,664,Android,Tuesday,6,False
27875,1261,2026-05-24 15:55:00,322,Android,Sunday,15,True
27876,5635,2026-05-05 12:10:00,314,iOS,Tuesday,12,False
27877,4068,2026-08-21 20:20:00,45,iOS,Friday,20,False
27878,7704,2026-03-16 22:26:00,229,Android,Monday,22,False
27879,5723,2026-04-28 13:28:00,146,Web,Tuesday,13,False
27880,184,2026-03-18 14:04:00,94,Android,Wednesday,14,False
27881,2013,2026-07-07 17:41:00,166,iOS,Tuesday,17,False
27882,8377,2026-07-01 10:42:00,168,Android,Wednesday,10,False
27883,1476,2026-05-21 14:08:00,217,Android,Thursday,14,False
27884,2276,2026-05-17 12:13:00,467,iOS,Sunday,12,True
27885,8606,2026-03-14 21:43:00,30,Web,Saturday,21,True
27886,8753,2026-08-04 23:06:00,188,Android,Tuesday,23,False
27887,4743,2026-03-16 22:45:00,62,Android,Monday,22,False
27888,1097,2026-07-29 17:47:00,81,Android,Wednesday,17,False
27889,9065,2026-06-22 13:29:00,328,iOS,Monday,13,False
27890,1538,2026-08-05 11:48:00,435,Web,Wednesday,11,False
27891,5515,2026-08-09 14:59:00,131,Android,Sunday,14,True
27892,2677,2026-03-20 22:22:00,469,iOS,Friday,22,False
27893,5890,2026-06-26 14:57:00,354,Android,Friday,14,False
27894,4792,2026-03-19 12:28:00,33,Android,Thursday,12,False
27895,3002,2026-06-06 13:39:00,72,Android,Saturday,13,True
27896,3734,2026-03-08 14:20:00,339,iOS,Sunday,14,True
27897,5944,2026-04-21 20:38:00,895,Android,Tuesday,20,False
27898,7265,2026-05-31 19:48:00,202,Android,Sunday,19,True
27899,9509,2026-07-03 15:02:00,98,Web,Friday,15,False
27900,2245,2026-06-07 06:19:00,147,Android,Sunday,6,True
27901,1099,2026-08-20 04:47:00,346,Android,Thursday,4,False
27902,3327,2026-06-24 20:47:00,964,Web,Wednesday,20,False
27903,9529,2026-08-24 13:44:00,146,iOS,Monday,13,False
27904,5640,2026-08-22 20:54:00,350,Android,Saturday,20,True
27905,6337,2026-05-28 20:56:00,84,Web,Thursday,20,False
27906,846,2026-04-04 15:16:00,246,iOS,Saturday,15,True
27907,4812,2026-05-04 12:32:00,687,Android,Monday,12,False
27908,8225,2026-07-06 12:13:00,151,iOS,Monday,12,False
27909,3936,2026-05-11 13:57:00,1185,Android,Monday,13,False
27910,9909,2026-08-18 19:56:00,345,iOS,Tuesday,19,False
27911,1849,2026-07-30 21:34:00,348,iOS,Thursday,21,False
27912,7618,2026-05-24 07:38:00,1200,Android,Sunday,7,True
27913,2084,2026-08-02 19:54:00,95,iOS,Sunday,19,True
27914,9296,2026-04-30 13:38:00,718,Android,Thursday,13,False
27915,2922,2026-07-23 21:37:00,270,Web,Thursday,21,False
27916,2376,2026-04-01 18:37:00,395,iOS,Wednesday,18,False
27917,2859,2026-04-07 14:32:00,190,iOS,Tuesday,14,False
27918,933,2026-05-09 12:12:00,30,Android,Saturday,12,True
27919,7362,2026-07-30 13:31:00,57,iOS,Thursday,13,False
27920,9648,2026-06-12 10:29:00,997,Android,Friday,10,False
27921,1969,2026-05-09 20:09:00,253,Web,Saturday,20,True
27922,2860,2026-04-13 09:26:00,179,Web,Monday,9,False
27923,4517,2026-04-26 11:56:00,370,Web,Sunday,11,True
27924,2438,2026-07-29 17:07:00,369,Android,Wednesday,17,False
27925,3598,2026-06-03 07:23:00,342,iOS,Wednesday,7,False
27926,4921,2026-07-06 12:21:00,186,iOS,Monday,12,False
27927,1124,2026-06-04 11:38:00,375,Web,Thursday,11,False
27928,861,2026-07-22 12:43:00,80,Android,Wednesday,12,False
27929,6551,2026-05-21 06:48:00,491,iOS,Thursday,6,False
27930,8038,2026-06-29 16:09:00,899,Android,Monday,16,False
27931,6887,2026-03-31 20:12:00,473,Android,Tuesday,20,False
27932,9452,2026-04-05 10:19:00,208,Android,Sunday,10,True
27933,5541,2026-05-07 23:41:00,867,Web,Thursday,23,False
27934,3289,2026-06-11 23:19:00,211,Android,Thursday,23,False
27935,8465,2026-06-22 17:26:00,30,iOS,Monday,17,False
27936,3226,2026-07-23 11:09:00,131,Android,Thursday,11,False
27937,1160,2026-04-17 13:01:00,1200,Web,Friday,13,False
27938,1656,2026-05-29 08:08:00,423,Web,Friday,8,False
27939,2372,2026-07-16 17:32:00,196,iOS,Thursday,17,False
27940,8528,2026-06-24 10:14:00,41,Android,Wednesday,10,False
27941,9940,2026-04-05 18:09:00,251,Android,Sunday,18,True
27942,1658,2026-05-21 12:28:00,469,iOS,Thursday,12,False
27943,3308,2026-05-18 10:56:00,305,Android,Monday,10,False
27944,3577,2026-03-15 16:44:00,71,iOS,Sunday,16,True
27945,9118,2026-06-11 19:19:00,55,Android,Thursday,19,False
27946,9761,2026-06-18 13:59:00,157,Android,Thursday,13,False
27947,9119,2026-06-07 19:00:00,170,Android,Sunday,19,True
27948,2721,2026-05-16 20:46:00,193,iOS,Saturday,20,True
27949,9562,2026-04-12 19:43:00,605,Android,Sunday,19,True
27950,2367,2026-04-02 14:49:00,246,iOS,Thursday,14,False
27951,2674,2026-08-09 13:35:00,168,iOS,Sunday,13,True
27952,4914,2026-04-06 20:42:00,112,iOS,Monday,20,False
27953,2139,2026-03-25 09:27:00,1200,iOS,Wednesday,9,False
27954,5728,2026-08-19 12:57:00,30,Android,Wednesday,12,False
27955,9612,2026-05-19 08:31:00,121,iOS,Tuesday,8,False
27956,7374,2026-04-27 18:10:00,303,Android,Monday,18,False
27957,2738,2026-06-06 20:29:00,561,iOS,Saturday,20,True
27958,8223,2026-03-07 14:24:00,30,iOS,Saturday,14,True
27959,81,2026-07-20 13:13:00,417,Android,Monday,13,False
27960,3883,2026-05-02 19:30:00,557,Android,Saturday,19,True
27961,1600,2026-06-23 13:12:00,30,Android,Tuesday,13,False
27962,4779,2026-05-08 12:03:00,625,Android,Friday,12,False
27963,5309,2026-06-13 10:45:00,30,Android,Saturday,10,True
27964,3050,2026-05-06 21:36:00,1008,Android,Wednesday,21,False
27965,7338,2026-03-11 08:54:00,138,iOS,Wednesday,8,False
27966,31,2026-07-04 13:35:00,299,Web,Saturday,13,True
27967,4486,2026-03-01 23:56:00,156,Android,Sunday,23,True
27968,4495,2026-05-01 17:49:00,388,Android,Friday,17,False
27969,9060,2026-07-10 11:46:00,30,Android,Friday,11,False
27970,4993,2026-08-14 12:04:00,73,Android,Friday,12,False
27971,6131,2026-03-05 10:01:00,63,Android,Thursday,10,False
27972,8544,2026-03-15 15:14:00,214,Android,Sunday,15,True
27973,7791,2026-08-15 07:41:00,35,Android,Saturday,7,True
27974,582,2026-08-14 03:42:00,101,Android,Friday,3,False
27975,1546,2026-05-09 15:07:00,92,Android,Saturday,15,True
27976,3214,2026-07-06 14:36:00,63,Android,Monday,14,False
27977,4523,2026-03-25 20:27:00,903,iOS,Wednesday,20,False
27978,8649,2026-05-20 09:31:00,462,Web,Wednesday,9,False
27979,8902,2026-06-28 13:12:00,472,Android,Sunday,13,True
27980,3555,2026-08-14 08:07:00,309,iOS,Friday,8,False
27981,4234,2026-08-09 09:00:00,1005,iOS,Sunday,9,True
27982,8273,2026-07-05 17:57:00,106,Web,Sunday,17,True
27983,7041,2026-08-18 20:46:00,499,Android,Tuesday,20,False
27984,4315,2026-05-06 12:32:00,1024,Android,Wednesday,12,False
27985,4483,2026-05-19 12:04:00,179,iOS,Tuesday,12,False
27986,8751,2026-03-07 22:23:00,235,iOS,Saturday,22,True
27987,8030,2026-05-10 18:56:00,80,Web,Sunday,18,True
27988,4810,2026-04-24 22:54:00,556,Android,Friday,22,False
27989,4790,2026-05-16 14:38:00,200,Android,Saturday,14,True
27990,208,2026-03-08 20:09:00,729,Android,Sunday,20,True
27991,3750,2026-07-29 19:15:00,277,Android,Wednesday,19,False
27992,3550,2026-06-29 11:59:00,191,Android,Monday,11,False
27993,9081,2026-08-24 11:12:00,156,Web,Monday,11,False
27994,29,2026-07-07 16:36:00,191,Android,Tuesday,16,False
27995,6886,2026-08-10 15:06:00,316,Web,Monday,15,False
27996,4855,2026-04-18 20:08:00,225,Android,Saturday,20,True
27997,5040,2026-03-13 03:18:00,30,Android,Friday,3,False
27998,3056,2026-03-04 16:16:00,160,Android,Wednesday,16,False
27999,6321,2026-04-18 20:29:00,272,iOS,Saturday,20,True
28000,8395,2026-07-14 20:13:00,59,iOS,Tuesday,20,False
28001,1264,2026-05-23 19:13:00,45,iOS,Saturday,19,True
28002,8810,2026-06-12 16:38:00,1098,iOS,Friday,16,False
28003,2035,2026-06-22 21:32:00,175,iOS,Monday,21,False
28004,6915,2026-05-21 21:44:00,45,Android,Thursday,21,False
28005,1256,2026-06-06 00:39:00,216,iOS,Saturday,0,True
28006,6731,2026-04-24 10:46:00,162,Web,Friday,10,False
28007,1259,2026-03-23 14:26:00,837,Web,Monday,14,False
28008,5667,2026-05-24 11:11:00,36,Web,Sunday,11,True
28009,5367,2026-08-28 08:18:00,118,Web,Friday,8,False
28010,5302,2026-05-23 08:50:00,93,iOS,Saturday,8,True
28011,1959,2026-06-23 21:30:00,465,iOS,Tuesday,21,False
28012,8861,2026-07-18 17:38:00,112,iOS,Saturday,17,True
28013,4328,2026-04-30 11:06:00,942,Android,Thursday,11,False
28014,2533,2026-05-26 12:21:00,205,iOS,Tuesday,12,False
28015,6019,2026-08-28 17:04:00,349,Android,Friday,17,False
28016,487,2026-06-11 20:17:00,63,Android,Thursday,20,False
28017,5954,2026-07-05 09:17:00,418,iOS,Sunday,9,True
28018,6132,2026-05-23 09:51:00,343,Android,Saturday,9,True
28019,7257,2026-05-30 14:35:00,30,iOS,Saturday,14,True
28020,1759,2026-04-13 18:53:00,170,iOS,Monday,18,False
28021,4198,2026-07-09 23:56:00,66,iOS,Thursday,23,False
28022,9496,2026-04-30 11:13:00,285,iOS,Thursday,11,False
28023,9613,2026-03-07 18:44:00,404,iOS,Saturday,18,True
28024,8554,2026-05-07 08:10:00,154,iOS,Thursday,8,False
28025,2575,2026-07-07 18:26:00,598,iOS,Tuesday,18,False
28026,6544,2026-07-14 22:34:00,275,Web,Tuesday,22,False
28027,8532,2026-03-15 13:06:00,435,Android,Sunday,13,True
28028,4231,2026-08-12 02:53:00,1089,Android,Wednesday,2,False
28029,5185,2026-03-28 20:49:00,84,Web,Saturday,20,True
28030,6596,2026-06-21 09:09:00,216,iOS,Sunday,9,True
28031,8064,2026-08-27 18:47:00,217,Android,Thursday,18,False
28032,1375,2026-07-22 07:16:00,30,Android,Wednesday,7,False
28033,9079,2026-04-19 09:42:00,641,iOS,Sunday,9,True
28034,4239,2026-06-04 17:05:00,287,Android,Thursday,17,False
28035,3897,2026-08-27 20:32:00,513,Android,Thursday,20,False
28036,5278,2026-04-07 17:15:00,84,Android,Tuesday,17,False
28037,8131,2026-03-18 13:37:00,421,Android,Wednesday,13,False
28038,1306,2026-07-21 17:17:00,51,Android,Tuesday,17,False
28039,6087,2026-08-28 16:43:00,120,iOS,Friday,16,False
28040,7864,2026-04-21 14:59:00,166,Android,Tuesday,14,False
28041,1629,2026-08-05 10:19:00,347,Android,Wednesday,10,False
28042,3263,2026-03-09 23:16:00,373,iOS,Monday,23,False
28043,1052,2026-04-15 18:42:00,30,iOS,Wednesday,18,False
28044,6625,2026-04-11 14:32:00,285,Android,Saturday,14,True
28045,2853,2026-08-22 12:50:00,64,Android,Saturday,12,True
28046,9636,2026-08-12 12:04:00,859,Web,Wednesday,12,False
28047,8171,2026-06-15 17:20:00,1200,Android,Monday,17,False
28048,7334,2026-08-27 21:47:00,89,iOS,Thursday,21,False
28049,6609,2026-08-13 11:40:00,104,Android,Thursday,11,False
28050,617,2026-06-14 19:10:00,171,iOS,Sunday,19,True
28051,4740,2026-03-17 11:33:00,91,Android,Tuesday,11,False
28052,8460,2026-08-01 19:55:00,74,Android,Saturday,19,True
28053,200,2026-05-06 12:49:00,1200,Android,Wednesday,12,False
28054,2152,2026-08-29 21:51:00,30,Android,Saturday,21,True
28055,9197,2026-07-02 13:59:00,510,Web,Thursday,13,False
28056,4796,2026-07-21 20:21:00,442,Web,Tuesday,20,False
28057,1584,2026-03-20 21:59:00,239,iOS,Friday,21,False
28058,9840,2026-05-01 16:07:00,566,iOS,Friday,16,False
28059,8331,2026-05-13 12:22:00,163,Android,Wednesday,12,False
28060,1435,2026-08-14 06:16:00,519,Android,Friday,6,False
28061,2699,2026-03-01 13:00:00,234,Android,Sunday,13,True
28062,4266,2026-03-31 20:45:00,255,Android,Tuesday,20,False
28063,3230,2026-07-07 19:28:00,30,iOS,Tuesday,19,False
28064,135,2026-03-17 10:10:00,67,Android,Tuesday,10,False
28065,3889,2026-07-22 07:45:00,60,Android,Wednesday,7,False
28066,6368,2026-04-09 20:41:00,387,Web,Thursday,20,False
28067,7881,2026-07-19 22:48:00,30,iOS,Sunday,22,True
28068,5252,2026-05-14 12:09:00,136,iOS,Thursday,12,False
28069,1966,2026-07-20 20:35:00,205,Web,Monday,20,False
28070,5648,2026-08-16 19:24:00,755,Android,Sunday,19,True
28071,6788,2026-04-23 19:35:00,510,iOS,Thursday,19,False
28072,9918,2026-07-28 09:47:00,132,Android,Tuesday,9,False
28073,4111,2026-03-01 20:45:00,30,iOS,Sunday,20,True
28074,2002,2026-03-18 14:35:00,111,Android,Wednesday,14,False
28075,7227,2026-08-02 21:54:00,345,Android,Sunday,21,True
28076,5608,2026-05-18 16:49:00,102,Android,Monday,16,False
28077,3030,2026-06-19 20:40:00,179,Web,Friday,20,False
28078,4666,2026-06-07 20:26:00,250,iOS,Sunday,20,True
28079,5,2026-08-06 22:38:00,221,iOS,Thursday,22,False
28080,6113,2026-06-25 19:17:00,303,Android,Thursday,19,False
28081,2473,2026-04-06 21:52:00,416,Web,Monday,21,False
28082,2890,2026-07-21 23:30:00,83,Android,Tuesday,23,False
28083,9714,2026-03-16 20:46:00,48,Android,Monday,20,False
28084,3009,2026-07-26 11:01:00,42,Android,Sunday,11,True
28085,5192,2026-04-19 15:27:00,295,iOS,Sunday,15,True
28086,8362,2026-04-09 19:40:00,35,Android,Thursday,19,False
28087,7282,2026-03-12 13:16:00,193,iOS,Thursday,13,False
28088,4824,2026-04-29 21:00:00,140,Web,Wednesday,21,False
28089,4670,2026-03-09 05:34:00,111,Android,Monday,5,False
28090,4452,2026-03-11 03:39:00,301,Web,Wednesday,3,False
28091,4766,2026-07-28 18:54:00,126,Android,Tuesday,18,False
28092,5367,2026-08-28 08:53:00,120,Web,Friday,8,False
28093,8645,2026-05-13 11:50:00,186,Android,Wednesday,11,False
28094,2601,2026-08-15 18:00:00,38,Android,Saturday,18,True
28095,2397,2026-03-11 16:15:00,1011,Android,Wednesday,16,False
28096,3416,2026-08-25 17:17:00,139,iOS,Tuesday,17,False
28097,3808,2026-08-18 18:22:00,113,Android,Tuesday,18,False
28098,4405,2026-05-23 12:05:00,1081,iOS,Saturday,12,True
28099,446,2026-05-25 11:02:00,210,Android,Monday,11,False
28100,528,2026-07-21 18:01:00,30,Web,Tuesday,18,False
28101,4462,2026-06-05 18:31:00,30,Android,Friday,18,False
28102,1893,2026-04-18 00:58:00,33,Web,Saturday,0,True
28103,7409,2026-04-16 18:44:00,271,Web,Thursday,18,False
28104,1272,2026-03-16 12:53:00,128,Android,Monday,12,False
28105,8,2026-06-03 14:42:00,214,Android,Wednesday,14,False
28106,5044,2026-08-12 07:25:00,108,Android,Wednesday,7,False
28107,3457,2026-05-15 12:44:00,1054,Android,Friday,12,False
28108,83,2026-06-24 13:32:00,42,iOS,Wednesday,13,False
28109,8753,2026-03-07 08:18:00,492,Android,Saturday,8,True
28110,7131,2026-05-03 12:38:00,36,Android,Sunday,12,True
28111,7148,2026-07-13 14:04:00,376,iOS,Monday,14,False
28112,9999,2026-03-11 10:19:00,283,Android,Wednesday,10,False
