event_id,session_id,user_id,event_type,timestamp,user_segment,city,platform
65954,17567,3391,restaurant_click,2026-08-13 17:47:12,Returning,Delhi NCR,Android
65955,17568,3198,session_start,2026-03-26 12:21:00,Returning,Ahmedabad,Android
65956,17568,3198,search,2026-03-26 12:21:44,Returning,Ahmedabad,Android
65957,17568,3198,restaurant_click,2026-03-26 12:21:52,Returning,Ahmedabad,Android
65958,17569,7947,session_start,2026-08-26 07:22:00,Power,Kolkata,Android
65959,17569,7947,search,2026-08-26 07:22:40,Power,Kolkata,Android
65960,17569,7947,restaurant_click,2026-08-26 07:23:58,Power,Kolkata,Android
65961,17570,646,session_start,2026-06-22 21:43:00,New,Chennai,iOS
65962,17571,5501,session_start,2026-06-18 11:20:00,Power,Delhi NCR,Web
65963,17571,5501,search,2026-06-18 11:20:43,Power,Delhi NCR,Web
65964,17571,5501,restaurant_click,2026-06-18 11:21:14,Power,Delhi NCR,Web
65965,17571,5501,add_to_cart,2026-06-18 11:24:16,Power,Delhi NCR,Web
65966,17572,2738,session_start,2026-03-22 18:44:00,Returning,Hyderabad,iOS
65967,17573,9661,session_start,2026-05-08 15:30:00,New,Ahmedabad,Android
65968,17573,9661,search,2026-05-08 15:30:42,New,Ahmedabad,Android
65969,17573,9661,restaurant_click,2026-05-08 15:31:58,New,Ahmedabad,Android
65970,17574,664,session_start,2026-06-01 11:13:00,Returning,Mumbai,iOS
65971,17574,664,search,2026-06-01 11:13:18,Returning,Mumbai,iOS
65972,17574,664,restaurant_click,2026-06-01 11:14:24,Returning,Mumbai,iOS
65973,17575,1214,session_start,2026-07-12 18:33:00,Returning,Bangalore,Web
65974,17575,1214,search,2026-07-12 18:33:43,Returning,Bangalore,Web
65975,17575,1214,restaurant_click,2026-07-12 18:33:40,Returning,Bangalore,Web
65976,17576,40,session_start,2026-05-06 15:09:00,Power,Mumbai,Android
65977,17576,40,search,2026-05-06 15:09:08,Power,Mumbai,Android
65978,17576,40,restaurant_click,2026-05-06 15:10:57,Power,Mumbai,Android
65979,17576,40,add_to_cart,2026-05-06 15:12:08,Power,Mumbai,Android
65980,17576,40,checkout_attempt,2026-05-06 15:15:29,Power,Mumbai,Android
65981,17576,40,order_placed,2026-05-06 15:17:32,Power,Mumbai,Android
65982,17577,346,session_start,2026-06-19 15:23:00,Power,Delhi NCR,Web
65983,17577,346,search,2026-06-19 15:23:13,Power,Delhi NCR,Web
65984,17577,346,restaurant_click,2026-06-19 15:23:56,Power,Delhi NCR,Web
65985,17577,346,add_to_cart,2026-06-19 15:27:56,Power,Delhi NCR,Web
65986,17577,346,checkout_attempt,2026-06-19 15:29:06,Power,Delhi NCR,Web
65987,17577,346,order_placed,2026-06-19 15:31:47,Power,Delhi NCR,Web
65988,17578,3381,session_start,2026-03-21 17:37:00,Returning,Chennai,Web
65989,17578,3381,search,2026-03-21 17:37:54,Returning,Chennai,Web
65990,17578,3381,restaurant_click,2026-03-21 17:37:30,Returning,Chennai,Web
65991,17578,3381,add_to_cart,2026-03-21 17:40:46,Returning,Chennai,Web
65992,17578,3381,checkout_attempt,2026-03-21 17:43:36,Returning,Chennai,Web
65993,17578,3381,order_placed,2026-03-21 17:45:45,Returning,Chennai,Web
65994,17579,3378,session_start,2026-04-30 13:59:00,Returning,Lucknow,Web
65995,17579,3378,search,2026-04-30 13:59:09,Returning,Lucknow,Web
65996,17579,3378,restaurant_click,2026-04-30 13:59:30,Returning,Lucknow,Web
65997,17579,3378,add_to_cart,2026-04-30 14:01:49,Returning,Lucknow,Web
65998,17579,3378,checkout_attempt,2026-04-30 14:04:59,Returning,Lucknow,Web
65999,17579,3378,payment_failed,2026-04-30 14:06:51,Returning,Lucknow,Web
66000,17580,4499,session_start,2026-04-29 13:37:00,Returning,Bangalore,Android
66001,17580,4499,search,2026-04-29 13:37:56,Returning,Bangalore,Android
66002,17580,4499,restaurant_click,2026-04-29 13:38:35,Returning,Bangalore,Android
66003,17581,1807,session_start,2026-04-27 21:50:00,Returning,Delhi NCR,Android
66004,17581,1807,search,2026-04-27 21:50:22,Returning,Delhi NCR,Android
66005,17581,1807,restaurant_click,2026-04-27 21:51:06,Returning,Delhi NCR,Android
66006,17581,1807,add_to_cart,2026-04-27 21:53:10,Returning,Delhi NCR,Android
66007,17581,1807,checkout_attempt,2026-04-27 21:56:30,Returning,Delhi NCR,Android
66008,17581,1807,order_placed,2026-04-27 21:58:13,Returning,Delhi NCR,Android
66009,17582,7829,session_start,2026-03-01 09:23:00,Returning,Mumbai,Android
66010,17582,7829,search,2026-03-01 09:23:22,Returning,Mumbai,Android
66011,17582,7829,restaurant_click,2026-03-01 09:23:57,Returning,Mumbai,Android
66012,17583,181,session_start,2026-07-07 22:51:00,Power,Delhi NCR,Android
66013,17583,181,search,2026-07-07 22:51:46,Power,Delhi NCR,Android
66014,17583,181,restaurant_click,2026-07-07 22:52:14,Power,Delhi NCR,Android
66015,17584,2510,session_start,2026-08-19 08:32:00,Returning,Chennai,Web
66016,17584,2510,search,2026-08-19 08:32:25,Returning,Chennai,Web
66017,17584,2510,restaurant_click,2026-08-19 08:33:34,Returning,Chennai,Web
66018,17584,2510,add_to_cart,2026-08-19 08:36:30,Returning,Chennai,Web
66019,17584,2510,checkout_attempt,2026-08-19 08:37:52,Returning,Chennai,Web
66020,17584,2510,order_placed,2026-08-19 08:39:55,Returning,Chennai,Web
66021,17585,451,session_start,2026-07-05 19:49:00,Returning,Delhi NCR,Web
66022,17585,451,search,2026-07-05 19:49:47,Returning,Delhi NCR,Web
66023,17585,451,restaurant_click,2026-07-05 19:49:30,Returning,Delhi NCR,Web
66024,17586,5177,session_start,2026-05-01 09:22:00,Returning,Delhi NCR,Android
66025,17586,5177,search,2026-05-01 09:22:25,Returning,Delhi NCR,Android
66026,17586,5177,restaurant_click,2026-05-01 09:22:55,Returning,Delhi NCR,Android
66027,17587,3428,session_start,2026-07-27 09:30:00,Power,Delhi NCR,Android
66028,17587,3428,search,2026-07-27 09:30:12,Power,Delhi NCR,Android
66029,17587,3428,restaurant_click,2026-07-27 09:30:54,Power,Delhi NCR,Android
66030,17587,3428,add_to_cart,2026-07-27 09:34:19,Power,Delhi NCR,Android
66031,17587,3428,checkout_attempt,2026-07-27 09:35:44,Power,Delhi NCR,Android
66032,17587,3428,order_placed,2026-07-27 09:37:29,Power,Delhi NCR,Android
66033,17588,4197,session_start,2026-03-12 19:25:00,Returning,Lucknow,Android
66034,17588,4197,search,2026-03-12 19:25:22,Returning,Lucknow,Android
66035,17588,4197,restaurant_click,2026-03-12 19:25:44,Returning,Lucknow,Android
66036,17589,3723,session_start,2026-07-25 10:15:00,Power,Pune,Android
66037,17589,3723,search,2026-07-25 10:15:41,Power,Pune,Android
66038,17589,3723,restaurant_click,2026-07-25 10:15:48,Power,Pune,Android
66039,17589,3723,add_to_cart,2026-07-25 10:17:40,Power,Pune,Android
66040,17590,1256,session_start,2026-07-23 14:49:00,Returning,Hyderabad,iOS
66041,17590,1256,search,2026-07-23 14:49:55,Returning,Hyderabad,iOS
66042,17590,1256,restaurant_click,2026-07-23 14:50:16,Returning,Hyderabad,iOS
66043,17591,6636,session_start,2026-06-08 12:31:00,Returning,Kolkata,Android
66044,17591,6636,search,2026-06-08 12:31:43,Returning,Kolkata,Android
66045,17591,6636,restaurant_click,2026-06-08 12:32:13,Returning,Kolkata,Android
66046,17592,8810,session_start,2026-08-01 12:50:00,Returning,Mumbai,iOS
66047,17592,8810,search,2026-08-01 12:50:29,Returning,Mumbai,iOS
66048,17592,8810,restaurant_click,2026-08-01 12:51:23,Returning,Mumbai,iOS
66049,17593,5452,session_start,2026-08-11 09:28:00,Power,Delhi NCR,iOS
66050,17593,5452,search,2026-08-11 09:28:30,Power,Delhi NCR,iOS
66051,17593,5452,restaurant_click,2026-08-11 09:29:34,Power,Delhi NCR,iOS
66052,17594,8368,session_start,2026-06-07 23:45:00,Returning,Hyderabad,iOS
66053,17594,8368,search,2026-06-07 23:45:45,Returning,Hyderabad,iOS
66054,17594,8368,restaurant_click,2026-06-07 23:45:46,Returning,Hyderabad,iOS
66055,17595,3508,session_start,2026-07-08 13:16:00,Power,Delhi NCR,iOS
66056,17595,3508,search,2026-07-08 13:16:24,Power,Delhi NCR,iOS
66057,17595,3508,restaurant_click,2026-07-08 13:16:35,Power,Delhi NCR,iOS
66058,17596,5605,session_start,2026-06-17 12:02:00,Returning,Delhi NCR,Web
66059,17596,5605,search,2026-06-17 12:02:15,Returning,Delhi NCR,Web
66060,17596,5605,restaurant_click,2026-06-17 12:02:32,Returning,Delhi NCR,Web
66061,17597,9524,session_start,2026-08-01 08:18:00,Power,Mumbai,Android
66062,17597,9524,search,2026-08-01 08:18:12,Power,Mumbai,Android
66063,17597,9524,restaurant_click,2026-08-01 08:18:31,Power,Mumbai,Android
66064,17597,9524,add_to_cart,2026-08-01 08:20:27,Power,Mumbai,Android
66065,17597,9524,checkout_attempt,2026-08-01 08:24:12,Power,Mumbai,Android
66066,17597,9524,order_placed,2026-08-01 08:26:50,Power,Mumbai,Android
66067,17598,2663,session_start,2026-03-10 14:06:00,Returning,Pune,iOS
66068,17598,2663,search,2026-03-10 14:06:25,Returning,Pune,iOS
66069,17598,2663,restaurant_click,2026-03-10 14:06:57,Returning,Pune,iOS
66070,17598,2663,add_to_cart,2026-03-10 14:10:12,Returning,Pune,iOS
66071,17598,2663,checkout_attempt,2026-03-10 14:12:40,Returning,Pune,iOS
66072,17598,2663,order_placed,2026-03-10 14:14:39,Returning,Pune,iOS
66073,17599,1079,session_start,2026-03-17 09:57:00,Power,Bangalore,Android
66074,17599,1079,search,2026-03-17 09:57:36,Power,Bangalore,Android
66075,17599,1079,restaurant_click,2026-03-17 09:58:24,Power,Bangalore,Android
66076,17600,1469,session_start,2026-04-07 21:44:00,Returning,Chennai,Web
66077,17600,1469,search,2026-04-07 21:44:45,Returning,Chennai,Web
66078,17600,1469,restaurant_click,2026-04-07 21:45:59,Returning,Chennai,Web
66079,17600,1469,add_to_cart,2026-04-07 21:48:31,Returning,Chennai,Web
66080,17601,1844,session_start,2026-07-19 06:30:00,Returning,Jaipur,iOS
66081,17601,1844,search,2026-07-19 06:30:19,Returning,Jaipur,iOS
66082,17601,1844,restaurant_click,2026-07-19 06:31:57,Returning,Jaipur,iOS
66083,17602,2161,session_start,2026-07-03 13:37:00,Returning,Hyderabad,iOS
66084,17602,2161,search,2026-07-03 13:37:10,Returning,Hyderabad,iOS
66085,17602,2161,restaurant_click,2026-07-03 13:38:55,Returning,Hyderabad,iOS
66086,17603,8199,session_start,2026-07-09 22:27:00,Returning,Delhi NCR,Android
66087,17603,8199,search,2026-07-09 22:27:41,Returning,Delhi NCR,Android
66088,17603,8199,restaurant_click,2026-07-09 22:28:41,Returning,Delhi NCR,Android
66089,17604,3199,session_start,2026-07-14 13:04:00,Power,Pune,Android
66090,17604,3199,search,2026-07-14 13:04:35,Power,Pune,Android
66091,17604,3199,restaurant_click,2026-07-14 13:04:35,Power,Pune,Android
66092,17604,3199,add_to_cart,2026-07-14 13:08:24,Power,Pune,Android
66093,17604,3199,checkout_attempt,2026-07-14 13:10:49,Power,Pune,Android
66094,17604,3199,order_placed,2026-07-14 13:11:51,Power,Pune,Android
66095,17605,4457,session_start,2026-08-16 12:58:00,Power,Mumbai,Android
66096,17605,4457,search,2026-08-16 12:58:28,Power,Mumbai,Android
66097,17605,4457,restaurant_click,2026-08-16 12:59:12,Power,Mumbai,Android
66098,17605,4457,add_to_cart,2026-08-16 13:01:11,Power,Mumbai,Android
66099,17606,6779,session_start,2026-05-12 15:22:00,Returning,Hyderabad,Android
66100,17606,6779,search,2026-05-12 15:22:09,Returning,Hyderabad,Android
66101,17606,6779,restaurant_click,2026-05-12 15:22:51,Returning,Hyderabad,Android
66102,17606,6779,add_to_cart,2026-05-12 15:26:41,Returning,Hyderabad,Android
66103,17607,4040,session_start,2026-08-02 10:47:00,Power,Delhi NCR,Android
66104,17607,4040,search,2026-08-02 10:47:21,Power,Delhi NCR,Android
66105,17607,4040,restaurant_click,2026-08-02 10:48:17,Power,Delhi NCR,Android
66106,17608,9888,session_start,2026-08-15 19:16:00,Returning,Bangalore,iOS
66107,17608,9888,search,2026-08-15 19:16:14,Returning,Bangalore,iOS
66108,17608,9888,restaurant_click,2026-08-15 19:17:15,Returning,Bangalore,iOS
66109,17609,835,session_start,2026-07-02 22:04:00,Returning,Bangalore,Android
66110,17609,835,search,2026-07-02 22:04:22,Returning,Bangalore,Android
66111,17609,835,restaurant_click,2026-07-02 22:05:36,Returning,Bangalore,Android
66112,17609,835,add_to_cart,2026-07-02 22:06:50,Returning,Bangalore,Android
66113,17609,835,checkout_attempt,2026-07-02 22:10:11,Returning,Bangalore,Android
66114,17609,835,order_placed,2026-07-02 22:11:32,Returning,Bangalore,Android
66115,17610,1291,session_start,2026-03-28 17:30:00,Returning,Kolkata,iOS
66116,17611,1406,session_start,2026-06-03 19:56:00,Returning,Pune,Android
66117,17611,1406,search,2026-06-03 19:56:23,Returning,Pune,Android
66118,17612,156,session_start,2026-04-16 12:04:00,Returning,Jaipur,iOS
66119,17613,5414,session_start,2026-08-02 14:33:00,Returning,Delhi NCR,Android
66120,17613,5414,search,2026-08-02 14:33:57,Returning,Delhi NCR,Android
66121,17613,5414,restaurant_click,2026-08-02 14:34:34,Returning,Delhi NCR,Android
66122,17614,1517,session_start,2026-05-04 11:06:00,Returning,Bangalore,iOS
66123,17615,9074,session_start,2026-05-11 20:54:00,Returning,Chennai,Android
66124,17615,9074,search,2026-05-11 20:54:20,Returning,Chennai,Android
66125,17615,9074,restaurant_click,2026-05-11 20:54:53,Returning,Chennai,Android
66126,17616,6155,session_start,2026-08-26 21:29:00,Returning,Ahmedabad,Web
66127,17617,5599,session_start,2026-05-01 11:07:00,Returning,Mumbai,Android
66128,17617,5599,search,2026-05-01 11:07:08,Returning,Mumbai,Android
66129,17617,5599,restaurant_click,2026-05-01 11:07:37,Returning,Mumbai,Android
66130,17618,8116,session_start,2026-06-04 16:07:00,Returning,Delhi NCR,Android
66131,17618,8116,search,2026-06-04 16:07:26,Returning,Delhi NCR,Android
66132,17619,8321,session_start,2026-08-29 06:38:00,Returning,Hyderabad,Android
66133,17619,8321,search,2026-08-29 06:38:14,Returning,Hyderabad,Android
66134,17619,8321,restaurant_click,2026-08-29 06:39:46,Returning,Hyderabad,Android
66135,17620,8498,session_start,2026-08-27 09:20:00,Returning,Pune,iOS
66136,17621,3360,session_start,2026-05-16 14:38:00,Returning,Delhi NCR,iOS
66137,17621,3360,search,2026-05-16 14:38:12,Returning,Delhi NCR,iOS
66138,17621,3360,restaurant_click,2026-05-16 14:39:55,Returning,Delhi NCR,iOS
66139,17622,5886,session_start,2026-05-06 10:08:00,Returning,Ahmedabad,Android
66140,17622,5886,search,2026-05-06 10:08:35,Returning,Ahmedabad,Android
66141,17622,5886,restaurant_click,2026-05-06 10:09:04,Returning,Ahmedabad,Android
66142,17623,7658,session_start,2026-08-29 20:18:00,Returning,Pune,iOS
66143,17623,7658,search,2026-08-29 20:18:36,Returning,Pune,iOS
66144,17623,7658,restaurant_click,2026-08-29 20:19:54,Returning,Pune,iOS
66145,17624,9976,session_start,2026-04-24 18:12:00,New,Hyderabad,Android
66146,17625,7421,session_start,2026-03-25 22:54:00,Returning,Chennai,Android
66147,17625,7421,search,2026-03-25 22:54:40,Returning,Chennai,Android
66148,17625,7421,restaurant_click,2026-03-25 22:54:47,Returning,Chennai,Android
66149,17626,6438,session_start,2026-06-25 12:53:00,New,Chennai,Android
66150,17626,6438,search,2026-06-25 12:53:13,New,Chennai,Android
66151,17626,6438,restaurant_click,2026-06-25 12:53:36,New,Chennai,Android
66152,17626,6438,add_to_cart,2026-06-25 12:57:41,New,Chennai,Android
66153,17627,9344,session_start,2026-08-06 13:19:00,Returning,Ahmedabad,Android
66154,17627,9344,search,2026-08-06 13:19:33,Returning,Ahmedabad,Android
66155,17627,9344,restaurant_click,2026-08-06 13:20:27,Returning,Ahmedabad,Android
66156,17627,9344,add_to_cart,2026-08-06 13:21:46,Returning,Ahmedabad,Android
66157,17627,9344,checkout_attempt,2026-08-06 13:24:52,Returning,Ahmedabad,Android
66158,17627,9344,order_placed,2026-08-06 13:27:28,Returning,Ahmedabad,Android
66159,17628,4296,session_start,2026-04-28 22:44:00,Returning,Chennai,Web
66160,17628,4296,search,2026-04-28 22:44:11,Returning,Chennai,Web
66161,17628,4296,restaurant_click,2026-04-28 22:45:19,Returning,Chennai,Web
66162,17629,9312,session_start,2026-06-22 09:52:00,Returning,Delhi NCR,iOS
66163,17629,9312,search,2026-06-22 09:52:20,Returning,Delhi NCR,iOS
66164,17629,9312,restaurant_click,2026-06-22 09:53:49,Returning,Delhi NCR,iOS
66165,17630,1946,session_start,2026-07-20 12:44:00,New,Mumbai,Android
66166,17630,1946,search,2026-07-20 12:44:06,New,Mumbai,Android
66167,17630,1946,restaurant_click,2026-07-20 12:44:47,New,Mumbai,Android
66168,17631,1186,session_start,2026-05-24 13:22:00,Returning,Mumbai,Android
66169,17631,1186,search,2026-05-24 13:22:24,Returning,Mumbai,Android
66170,17631,1186,restaurant_click,2026-05-24 13:23:44,Returning,Mumbai,Android
66171,17632,704,session_start,2026-07-22 22:31:00,Returning,Hyderabad,iOS
66172,17632,704,search,2026-07-22 22:31:43,Returning,Hyderabad,iOS
66173,17632,704,restaurant_click,2026-07-22 22:32:28,Returning,Hyderabad,iOS
66174,17633,25,session_start,2026-08-11 18:47:00,Returning,Hyderabad,Android
66175,17633,25,search,2026-08-11 18:47:41,Returning,Hyderabad,Android
66176,17633,25,restaurant_click,2026-08-11 18:48:34,Returning,Hyderabad,Android
66177,17634,4196,session_start,2026-05-10 13:35:00,Returning,Hyderabad,Android
66178,17634,4196,search,2026-05-10 13:35:41,Returning,Hyderabad,Android
66179,17634,4196,restaurant_click,2026-05-10 13:36:59,Returning,Hyderabad,Android
66180,17634,4196,add_to_cart,2026-05-10 13:39:07,Returning,Hyderabad,Android
66181,17634,4196,checkout_attempt,2026-05-10 13:40:39,Returning,Hyderabad,Android
66182,17634,4196,payment_failed,2026-05-10 13:42:58,Returning,Hyderabad,Android
66183,17635,5037,session_start,2026-03-08 16:52:00,Returning,Hyderabad,iOS
66184,17635,5037,search,2026-03-08 16:52:22,Returning,Hyderabad,iOS
66185,17635,5037,restaurant_click,2026-03-08 16:53:57,Returning,Hyderabad,iOS
66186,17635,5037,add_to_cart,2026-03-08 16:56:28,Returning,Hyderabad,iOS
66187,17635,5037,checkout_attempt,2026-03-08 16:58:40,Returning,Hyderabad,iOS
66188,17635,5037,order_placed,2026-03-08 16:59:11,Returning,Hyderabad,iOS
66189,17636,911,session_start,2026-06-03 15:49:00,Power,Mumbai,iOS
66190,17636,911,search,2026-06-03 15:49:15,Power,Mumbai,iOS
66191,17636,911,restaurant_click,2026-06-03 15:50:27,Power,Mumbai,iOS
66192,17637,6634,session_start,2026-05-17 08:44:00,Power,Bangalore,iOS
66193,17637,6634,search,2026-05-17 08:44:49,Power,Bangalore,iOS
66194,17637,6634,restaurant_click,2026-05-17 08:44:32,Power,Bangalore,iOS
66195,17637,6634,add_to_cart,2026-05-17 08:47:33,Power,Bangalore,iOS
66196,17637,6634,checkout_attempt,2026-05-17 08:50:12,Power,Bangalore,iOS
66197,17637,6634,order_placed,2026-05-17 08:51:56,Power,Bangalore,iOS
66198,17638,8846,session_start,2026-07-25 17:41:00,Returning,Mumbai,Android
66199,17638,8846,search,2026-07-25 17:41:05,Returning,Mumbai,Android
66200,17638,8846,restaurant_click,2026-07-25 17:42:35,Returning,Mumbai,Android
66201,17638,8846,add_to_cart,2026-07-25 17:44:21,Returning,Mumbai,Android
66202,17638,8846,checkout_attempt,2026-07-25 17:46:19,Returning,Mumbai,Android
66203,17638,8846,order_placed,2026-07-25 17:49:36,Returning,Mumbai,Android
66204,17639,9904,session_start,2026-08-10 19:52:00,Returning,Hyderabad,Android
66205,17639,9904,search,2026-08-10 19:52:07,Returning,Hyderabad,Android
66206,17639,9904,restaurant_click,2026-08-10 19:52:33,Returning,Hyderabad,Android
66207,17639,9904,add_to_cart,2026-08-10 19:55:27,Returning,Hyderabad,Android
66208,17639,9904,checkout_attempt,2026-08-10 19:58:57,Returning,Hyderabad,Android
66209,17639,9904,order_placed,2026-08-10 20:00:35,Returning,Hyderabad,Android
66210,17640,1057,session_start,2026-04-19 11:00:00,New,Mumbai,iOS
66211,17641,8564,session_start,2026-05-14 20:07:00,Returning,Bangalore,Android
66212,17641,8564,search,2026-05-14 20:07:54,Returning,Bangalore,Android
66213,17641,8564,restaurant_click,2026-05-14 20:08:21,Returning,Bangalore,Android
66214,17642,9082,session_start,2026-05-27 18:17:00,Returning,Chennai,Android
66215,17642,9082,search,2026-05-27 18:17:40,Returning,Chennai,Android
66216,17642,9082,restaurant_click,2026-05-27 18:18:57,Returning,Chennai,Android
66217,17643,10000,session_start,2026-05-26 19:39:00,Power,Bangalore,iOS
66218,17643,10000,search,2026-05-26 19:39:30,Power,Bangalore,iOS
66219,17643,10000,restaurant_click,2026-05-26 19:40:24,Power,Bangalore,iOS
66220,17643,10000,add_to_cart,2026-05-26 19:42:15,Power,Bangalore,iOS
66221,17643,10000,checkout_attempt,2026-05-26 19:44:59,Power,Bangalore,iOS
66222,17643,10000,order_placed,2026-05-26 19:46:29,Power,Bangalore,iOS
66223,17644,301,session_start,2026-04-16 16:09:00,Returning,Mumbai,Android
66224,17644,301,search,2026-04-16 16:09:22,Returning,Mumbai,Android
66225,17644,301,restaurant_click,2026-04-16 16:09:36,Returning,Mumbai,Android
66226,17645,9879,session_start,2026-03-17 12:15:00,Returning,Pune,iOS
66227,17645,9879,search,2026-03-17 12:15:27,Returning,Pune,iOS
66228,17645,9879,restaurant_click,2026-03-17 12:16:34,Returning,Pune,iOS
66229,17645,9879,add_to_cart,2026-03-17 12:17:21,Returning,Pune,iOS
66230,17645,9879,checkout_attempt,2026-03-17 12:21:57,Returning,Pune,iOS
66231,17645,9879,payment_failed,2026-03-17 12:22:48,Returning,Pune,iOS
66232,17646,1996,session_start,2026-05-07 13:48:00,Power,Ahmedabad,Android
66233,17647,7064,session_start,2026-06-09 22:20:00,New,Bangalore,Android
66234,17647,7064,search,2026-06-09 22:20:30,New,Bangalore,Android
66235,17647,7064,restaurant_click,2026-06-09 22:21:42,New,Bangalore,Android
66236,17647,7064,add_to_cart,2026-06-09 22:23:03,New,Bangalore,Android
66237,17647,7064,checkout_attempt,2026-06-09 22:26:23,New,Bangalore,Android
66238,17647,7064,payment_failed,2026-06-09 22:27:05,New,Bangalore,Android
66239,17648,7986,session_start,2026-06-26 17:35:00,Returning,Lucknow,iOS
66240,17649,6788,session_start,2026-04-08 16:29:00,Power,Lucknow,iOS
66241,17649,6788,search,2026-04-08 16:29:56,Power,Lucknow,iOS
66242,17649,6788,restaurant_click,2026-04-08 16:30:48,Power,Lucknow,iOS
66243,17649,6788,add_to_cart,2026-04-08 16:33:06,Power,Lucknow,iOS
66244,17649,6788,checkout_attempt,2026-04-08 16:34:48,Power,Lucknow,iOS
66245,17649,6788,order_placed,2026-04-08 16:36:34,Power,Lucknow,iOS
66246,17650,8075,session_start,2026-03-30 06:17:00,Returning,Chennai,Android
66247,17650,8075,search,2026-03-30 06:17:52,Returning,Chennai,Android
66248,17650,8075,restaurant_click,2026-03-30 06:17:49,Returning,Chennai,Android
66249,17651,8723,session_start,2026-06-08 11:18:00,Power,Delhi NCR,Android
66250,17651,8723,search,2026-06-08 11:18:10,Power,Delhi NCR,Android
66251,17651,8723,restaurant_click,2026-06-08 11:19:10,Power,Delhi NCR,Android
66252,17651,8723,add_to_cart,2026-06-08 11:22:55,Power,Delhi NCR,Android
66253,17651,8723,checkout_attempt,2026-06-08 11:23:13,Power,Delhi NCR,Android
66254,17651,8723,order_placed,2026-06-08 11:26:37,Power,Delhi NCR,Android
66255,17652,2066,session_start,2026-08-15 17:09:00,Returning,Delhi NCR,iOS
66256,17652,2066,search,2026-08-15 17:09:28,Returning,Delhi NCR,iOS
66257,17652,2066,restaurant_click,2026-08-15 17:09:39,Returning,Delhi NCR,iOS
66258,17653,9158,session_start,2026-03-05 12:18:00,Power,Delhi NCR,Android
66259,17653,9158,search,2026-03-05 12:18:53,Power,Delhi NCR,Android
66260,17653,9158,restaurant_click,2026-03-05 12:18:54,Power,Delhi NCR,Android
66261,17653,9158,add_to_cart,2026-03-05 12:20:43,Power,Delhi NCR,Android
66262,17653,9158,checkout_attempt,2026-03-05 12:23:11,Power,Delhi NCR,Android
66263,17653,9158,order_placed,2026-03-05 12:25:03,Power,Delhi NCR,Android
66264,17654,1194,session_start,2026-08-19 07:00:00,Returning,Mumbai,iOS
66265,17654,1194,search,2026-08-19 07:00:33,Returning,Mumbai,iOS
66266,17654,1194,restaurant_click,2026-08-19 07:01:35,Returning,Mumbai,iOS
66267,17654,1194,add_to_cart,2026-08-19 07:03:18,Returning,Mumbai,iOS
66268,17654,1194,checkout_attempt,2026-08-19 07:05:44,Returning,Mumbai,iOS
66269,17654,1194,order_placed,2026-08-19 07:08:12,Returning,Mumbai,iOS
66270,17655,6101,session_start,2026-06-04 10:54:00,New,Mumbai,iOS
66271,17656,4232,session_start,2026-04-16 07:15:00,New,Mumbai,Android
66272,17656,4232,search,2026-04-16 07:15:45,New,Mumbai,Android
66273,17656,4232,restaurant_click,2026-04-16 07:15:35,New,Mumbai,Android
66274,17657,732,session_start,2026-04-01 20:30:00,Returning,Bangalore,Android
66275,17657,732,search,2026-04-01 20:30:17,Returning,Bangalore,Android
66276,17657,732,restaurant_click,2026-04-01 20:31:39,Returning,Bangalore,Android
66277,17657,732,add_to_cart,2026-04-01 20:33:25,Returning,Bangalore,Android
66278,17658,5510,session_start,2026-06-07 18:05:00,Power,Pune,iOS
66279,17658,5510,search,2026-06-07 18:05:37,Power,Pune,iOS
66280,17658,5510,restaurant_click,2026-06-07 18:06:25,Power,Pune,iOS
66281,17658,5510,add_to_cart,2026-06-07 18:09:53,Power,Pune,iOS
66282,17658,5510,checkout_attempt,2026-06-07 18:10:22,Power,Pune,iOS
66283,17658,5510,order_placed,2026-06-07 18:13:54,Power,Pune,iOS
66284,17659,4429,session_start,2026-04-04 17:08:00,Returning,Mumbai,iOS
66285,17659,4429,search,2026-04-04 17:08:14,Returning,Mumbai,iOS
66286,17659,4429,restaurant_click,2026-04-04 17:08:32,Returning,Mumbai,iOS
66287,17659,4429,add_to_cart,2026-04-04 17:10:24,Returning,Mumbai,iOS
66288,17659,4429,checkout_attempt,2026-04-04 17:14:09,Returning,Mumbai,iOS
66289,17659,4429,order_placed,2026-04-04 17:15:24,Returning,Mumbai,iOS
66290,17660,9084,session_start,2026-06-24 17:53:00,Returning,Mumbai,Android
66291,17660,9084,search,2026-06-24 17:53:20,Returning,Mumbai,Android
66292,17660,9084,restaurant_click,2026-06-24 17:54:09,Returning,Mumbai,Android
66293,17661,406,session_start,2026-07-14 12:59:00,Returning,Lucknow,Android
66294,17661,406,search,2026-07-14 12:59:17,Returning,Lucknow,Android
66295,17661,406,restaurant_click,2026-07-14 13:00:05,Returning,Lucknow,Android
66296,17662,1488,session_start,2026-05-03 12:02:00,Returning,Mumbai,Android
66297,17662,1488,search,2026-05-03 12:02:25,Returning,Mumbai,Android
66298,17662,1488,restaurant_click,2026-05-03 12:03:24,Returning,Mumbai,Android
66299,17662,1488,add_to_cart,2026-05-03 12:04:27,Returning,Mumbai,Android
66300,17662,1488,checkout_attempt,2026-05-03 12:07:19,Returning,Mumbai,Android
66301,17662,1488,order_placed,2026-05-03 12:09:53,Returning,Mumbai,Android
66302,17663,4304,session_start,2026-05-17 06:35:00,Returning,Jaipur,Android
